"date","stationReference","daily_rainfall","lat","long"
2023-11-04,"E14910",1.1,50.722216,-1.142162
2023-11-04,"E14920",26.6,50.691845,-1.308358
2023-11-04,"E14930",27.7,50.623497,-1.307947
2023-11-04,"E14940",27.1,50.681247,-1.198111
2023-11-04,"E15500",7.8,51.435174,0.135731
2023-11-04,"E15510",16.3,51.307175,0.102521
2023-11-04,"E15520",12.8,51.395266,0.296316
2023-11-04,"E15720",13.65,51.291987,0.195058
2023-11-04,"E160",7.4,51.384733,0.626364
2023-11-04,"E1606",4.6,52.930882,-0.4014
2023-11-04,"E1613",7.6,53.397417,-0.269659
2023-11-04,"E1645",9.6,53.664551,-0.343494
2023-11-04,"E1681",1023.2,51.067661,0.215829
2023-11-04,"E1700",27.2,51.046446,0.196269
2023-11-04,"E1716",9.6,52.434206,-0.92251
2023-11-04,"E1815",0,53.041102,-0.374951
2023-11-04,"E19017",0.7,52.058925,0.296651
2023-11-04,"E1908",2.2,53.316679,-0.344986
2023-11-04,"E1966",5.8,52.5771,-0.125035
2023-11-04,"E1971",10,52.452473,-0.605675
2023-11-04,"E1976",8.1,52.615107,-0.675844
2023-11-04,"E1980",11.8,52.24053,-1.091234
2023-11-04,"E2040",21,51.138337,0.459382
2023-11-04,"E2050",25,51.098285,0.395836
2023-11-04,"E21018",7,51.587908,0.506691
2023-11-04,"E21179",5.8,51.636308,0.385069
2023-11-04,"E21234",4.8,52.633846,1.556421
2023-11-04,"E21288",6.8,52.447056,1.60611
2023-11-04,"E21326",13.25,52.428551,-0.353448
2023-11-04,"E21335",6.6,52.132397,-0.953181
2023-11-04,"E21589",6.4,52.080162,1.29614
2023-11-04,"E21602",4.5,51.733425,0.429285
2023-11-04,"E21637",5.74,52.269301,0.00265
2023-11-04,"E21870",9.2,52.684352,0.927128
2023-11-04,"E22205",3.6,52.121748,-0.215784
2023-11-04,"E22218",5.6,52.295794,-0.512351
2023-11-04,"E22231",0,51.999613,-0.629985
2023-11-04,"E22244",4.88,52.202674,-0.045714
2023-11-04,"E22255",0,52.170162,0.400362
2023-11-04,"E22268",3,52.041145,0.142627
2023-11-04,"E22283",3,52.402761,0.279187
2023-11-04,"E22309",4.99,52.426228,0.740815
2023-11-04,"E22322",2.73,52.227467,0.741731
2023-11-04,"E22335",3.6,51.946435,-0.544307
2023-11-04,"E22400",2.6,52.177103,0.456319
2023-11-04,"E22486",11.6,51.990419,0.395105
2023-11-04,"E22683",0,51.971772,0.940138
2023-11-04,"E2316",7.4,52.810264,-0.528974
2023-11-04,"E23205",4.6,52.470804,1.73914
2023-11-04,"E2331",9.3,52.473204,-0.862668
2023-11-04,"E23392",5.6,52.835301,0.858574
2023-11-04,"E23420",7.6,52.77483,1.151185
2023-11-04,"E23440",4,52.825263,1.408721
2023-11-04,"E23470",7.4,52.191671,1.4844
2023-11-04,"E23487",5.4,52.153042,1.061731
2023-11-04,"E23518",3.4,52.603459,1.16988
2023-11-04,"E23633",3.2,51.996269,-0.242627
2023-11-04,"E23646",5.8,52.571992,0.124144
2023-11-04,"E2365",6.7,52.632078,-0.313309
2023-11-04,"E23717",8.8,52.132732,-0.418436
2023-11-04,"E2382",9.6,52.332215,-0.788506
2023-11-04,"E2400",40.1,51.096946,0.544313
2023-11-04,"E2410",16.9,51.204793,0.588909
2023-11-04,"E2416",5.4,52.808243,-0.129942
2023-11-04,"E24187",9,52.218546,1.268312
2023-11-04,"E24195",4.14,52.103622,0.807145
2023-11-04,"E2420",34.7,51.130083,0.749109
2023-11-04,"E24238",0,52.323011,-0.206231
2023-11-04,"E24289",1.8,52.172202,0.251294
2023-11-04,"E2433",7.8,52.296783,-0.670693
2023-11-04,"E24506",0.96,52.898685,0.4791
2023-11-04,"E24591",4.86,52.345564,0.484737
2023-11-04,"E2463",4.4,52.665732,-0.158215
2023-11-04,"E24632",6.6,52.342401,-0.067451
2023-11-04,"E24703",9.72,52.023252,-1.13062
2023-11-04,"E24718",3.8,52.29472,0.332298
2023-11-04,"E24727",4.46,52.7599,0.536425
2023-11-04,"E24732",3.4,52.516458,0.988183
2023-11-04,"E24737",2.4,52.32454,0.894501
2023-11-04,"E24746",2,52.089557,-0.0565
2023-11-04,"E24751",9.2,52.46533,0.054229
2023-11-04,"E24756",4.11,52.494069,1.157581
2023-11-04,"E2476",10.4,52.252632,-1.146653
2023-11-04,"E24763",0,51.949875,-0.766824
2023-11-04,"E24767",6.29,52.323479,1.278981
2023-11-04,"E24790",3.73,52.409069,1.30592
2023-11-04,"E24847",5,51.889291,0.584473
2023-11-04,"E24854",5,51.623807,0.826545
2023-11-04,"E24863",4.8,51.857943,0.698866
2023-11-04,"E24865",5.95,51.733867,0.736365
2023-11-04,"E24874",5.4,51.906849,1.087118
2023-11-04,"E24879",6.31,51.616598,0.593505
2023-11-04,"E24884",5.61,51.683977,0.715993
2023-11-04,"E24889",5.4,52.35513,1.431153
2023-11-04,"E24894",0,51.890899,1.212487
2023-11-04,"E24901",5.2,51.793116,0.963307
2023-11-04,"E24908",6.86,51.584133,0.637851
2023-11-04,"E24913",4.63,51.815014,0.765948
2023-11-04,"E24920",5.63,51.532357,0.738679
2023-11-04,"E24925",6.34,51.644031,0.489549
2023-11-04,"E2493",3.8,52.814,0.01276
2023-11-04,"E24930",4.2,51.820817,1.005761
2023-11-04,"E24935",4.2,51.702642,0.87633
2023-11-04,"E24940",0,51.835947,0.597384
2023-11-04,"E24947",3.78,52.165978,0.556609
2023-11-04,"E24952",5.29,51.743647,0.324082
2023-11-04,"E24957",3.75,52.101218,0.906298
2023-11-04,"E25033",5.9,53.449299,0.032134
2023-11-04,"E25041",3.8,52.786909,-0.264322
2023-11-04,"E25051",11.8,53.235003,0.102885
2023-11-04,"E2510",2,52.535424,-0.981957
2023-11-04,"E25173",6.5,52.703292,0.697456
2023-11-04,"E2527",8.2,52.191056,-1.087854
2023-11-04,"E2544",8.2,52.495753,-0.470258
2023-11-04,"E2561",10.9,52.310724,-0.888839
2023-11-04,"E2578",6.4,52.890974,-0.512865
2023-11-04,"E26212",3.6,51.93437,-0.252319
2023-11-04,"E270",14.8,51.321154,0.447621
2023-11-04,"E27594",6,52.735167,-0.4219
2023-11-04,"E27601",5.4,51.530977,0.519422
2023-11-04,"E27621",5.8,51.542522,0.567655
2023-11-04,"E3220",9.4,51.350566,0.74362
2023-11-04,"E3240",8.2,51.389586,0.842268
2023-11-04,"E3281",19.2,51.324099,0.908555
2023-11-04,"E3474",17.6,51.322006,1.228535
2023-11-04,"E37051",4,51.732496,0.516133
2023-11-04,"E37081",3,52.84066,1.075753
2023-11-04,"E37151",5.6,51.904776,0.848521
2023-11-04,"E37241",4,51.94816,0.481622
2023-11-04,"E37271",3.2,52.049494,0.452229
2023-11-04,"E37291",6,52.013331,0.746104
2023-11-04,"E4080",27.6,51.258867,1.033447
2023-11-04,"E4090",27.2,51.297928,1.053239
2023-11-04,"E41311",6.4,51.520749,0.616886
2023-11-04,"E42135",7.8,53.232468,-0.366215
2023-11-04,"E42297",6.8,52.061887,0.546282
2023-11-04,"E42961",2,52.945882,0.745281
2023-11-04,"E42971",5.4,52.181011,0.952464
2023-11-04,"E42981",5.2,52.554012,1.032047
2023-11-04,"E42991",3.4,52.558433,1.367321
2023-11-04,"E43545",6.6,53.2518,-0.151126
2023-11-04,"E44081",4,52.060314,0.493671
2023-11-04,"E44091",5,51.964319,0.607714
2023-11-04,"E44101",3.4,51.793436,0.648601
2023-11-04,"E44111",4.26,51.874052,0.368575
2023-11-04,"E44121",4.8,51.931385,0.712001
2023-11-04,"E4500",36.7,51.154584,0.889296
2023-11-04,"E4510",39.5,51.105558,0.979102
2023-11-04,"E4520",25.1,51.225958,0.726173
2023-11-04,"E4530",37.2,51.156945,1.009589
2023-11-04,"E4540",29.3,51.202987,0.784947
2023-11-04,"E45811",8.6,53.497914,-0.196218
2023-11-04,"E45871",6.4,53.676809,-0.524692
2023-11-04,"E45881",7.8,53.219937,-0.507486
2023-11-04,"E46061",10.6,53.546796,-0.159424
2023-11-04,"E46161",4.97,51.511603,0.583211
2023-11-04,"E46331",6.6,53.248384,0.004612
2023-11-04,"E46341",7.2,52.538018,-0.337559
2023-11-04,"E46361",2.8,52.939919,-0.043906
2023-11-04,"E46612",10,53.346199,0.015208
2023-11-04,"E4753",41,51.160348,1.119955
2023-11-04,"E4850",21.4,51.359322,1.403568
2023-11-04,"E5170",40,51.117863,1.194265
2023-11-04,"E5451",45.6,51.007531,0.978517
2023-11-04,"E5640",34.6,51.05909,0.821971
2023-11-04,"E5660",35.8,51.083056,0.871982
2023-11-04,"E5670",33.8,50.943595,0.945951
2023-11-04,"E5721",6.4,53.175194,-0.524002
2023-11-04,"E5722",5.7,53.031102,-0.503575
2023-11-04,"E5723",5,53.093909,-0.172837
2023-11-04,"E5724",2,53.088074,0.270439
2023-11-04,"E5726",7.3,52.611622,-0.461792
2023-11-04,"E5727",2.5,52.872934,0.138821
2023-11-04,"E5728",6.3,52.651369,0.565622
2023-11-04,"E5729",2,52.949162,1.122162
2023-11-04,"E5731",4.6,52.226854,-0.464875
2023-11-04,"E5732",7.7,52.124227,0.957474
2023-11-04,"E5733",4.9,51.895742,0.451114
2023-11-04,"E5734",7.2,51.554554,0.826576
2023-11-04,"E6270",39.4,51.032353,0.577858
2023-11-04,"E6280",810.6,50.931554,0.580819
2023-11-04,"E6770",41.8,50.965787,0.453104
2023-11-04,"E6780",43.1,50.885427,0.672112
2023-11-04,"E7045",7.6,52.185547,-0.867095
2023-11-04,"E7055",8.4,52.327013,-1.00142
2023-11-04,"E7065",8.8,52.56456,-0.5077
2023-11-04,"E7070",6.4,52.207563,-0.73336
2023-11-04,"E7075",8.8,52.490034,-0.666347
2023-11-04,"E7095",7.4,53.326702,-0.11185
2023-11-04,"E7105",13,53.359329,-0.017234
2023-11-04,"E7130",6.4,53.534467,-0.499466
2023-11-04,"E7135",7.8,53.572235,-0.236854
2023-11-04,"E7155",7.8,52.645246,-0.420704
2023-11-04,"E7160",7.4,52.649303,-0.762024
2023-11-04,"E7165",0.6,52.766451,-0.623828
2023-11-04,"E7170",5.2,53.077492,-0.622888
2023-11-04,"E7180",35.4,50.903167,0.47968
2023-11-04,"E7190",5.4,50.811276,0.219288
2023-11-04,"E7190",5.4,50.811276,0.219288
2023-11-04,"E7190",5.4,53.37292,-0.449533
2023-11-04,"E7200",6.8,52.555577,-0.828089
2023-11-04,"E7260",44.5,50.8635,0.56711
2023-11-04,"E7270",45,50.890762,0.554388
2023-11-04,"E7295",39.6,50.814838,0.358583
2023-11-04,"E7420",37.4,50.788104,0.060701
2023-11-04,"E7780",38.8,50.80213,0.081187
2023-11-04,"E802",17,51.194952,0.237676
2023-11-04,"E8020",36.1,50.91155,0.289494
2023-11-04,"E8030",29,50.99015,0.128061
2023-11-04,"E8040",38,50.930862,0.267671
2023-11-04,"E82040",14.3,50.686641,-3.300157
2023-11-04,"E82080",19.8,50.391314,-3.739437
2023-11-04,"E82120",13.4,51.116609,-3.940857
2023-11-04,"E82840",16.4,50.626112,-3.907858
2023-11-04,"E82880",14.8,51.199461,-3.702435
2023-11-04,"E8290",24,51.434974,-0.353451
2023-11-04,"E82920",20.2,50.598409,-3.460219
2023-11-04,"E82960",17,50.475407,-3.581856
2023-11-04,"E84360",11.7,50.799653,-3.737529
2023-11-04,"E84500",10.9,51.195117,-3.978505
2023-11-04,"E84540",12.1,51.134635,-4.240361
2023-11-04,"E8480",28.2,50.991504,0.152348
2023-11-04,"E8500",22.4,51.066083,-0.159624
2023-11-04,"E8510",37.6,50.90639,-0.072052
2023-11-04,"E8520",28.8,51.039914,-0.097897
2023-11-04,"E85220",11.3,51.037989,-3.736447
2023-11-04,"E8530",32.2,50.913393,0.044891
2023-11-04,"E871",18.1,51.274484,0.217164
2023-11-04,"E8743",30.6,50.853435,-0.133909
2023-11-04,"E8770",31.4,50.893868,0.081008
2023-11-04,"E901",17.3,51.15203,0.176969
2023-11-04,"E911",12.8,51.372501,0.217586
2023-11-04,"E9290",24.2,51.04624,-0.400084
2023-11-04,"E9340",26,50.986805,-0.268198
2023-11-04,"E9350",30.3,50.999283,-0.143741
2023-11-04,"E9360",30.6,50.929113,-0.384184
2023-11-04,"E9660",32.6,50.929364,-0.469557
2023-11-04,"E9720",21.2,50.860296,-0.483186
2023-11-04,"EdgeH1",4,53.560463,-2.873303
2023-11-04,"Egerton1",2.9,53.636515,-2.448375
2023-11-04,"Greens1",0,54.548278,-2.983943
2023-11-04,"NelsonGC",3.4,53.820527,-2.210336
2023-11-04,"VCHURCH-T_TG_341",19.6,52.023749,-2.92175
2023-11-05,"000008",2.4,53.480556,-1.441674
2023-11-05,"000028",2,53.500289,-1.673575
2023-11-05,"000075TP",0.9,51.084022,-0.214597
2023-11-05,"000076TP",0.8,51.701508,-0.747539
2023-11-05,"000180TP",0.9,51.618838,0.173236
2023-11-05,"000181TP",1.4,51.730021,0.040992
2023-11-05,"000182TP",0.2,51.885257,-0.156869
2023-11-05,"000900",2.6,55.591879,-1.854785
2023-11-05,"000997",2.8,55.58067,-1.645446
2023-11-05,"003066",0.2,55.350136,-2.171067
2023-11-05,"003232",0.2,55.312483,-1.909373
2023-11-05,"004942",1.6,55.347002,-1.630189
2023-11-05,"005588",2.2,55.174997,-1.521877
2023-11-05,"005782",0,55.154354,-1.944254
2023-11-05,"006077",0.2,55.207377,-2.040032
2023-11-05,"006403",0,55.237908,-1.918977
2023-11-05,"007292",0,55.033951,-1.969453
2023-11-05,"008062",0.6,55.132825,-1.538065
2023-11-05,"008850",0,55.255608,-2.540374
2023-11-05,"010312",0,55.143004,-2.375693
2023-11-05,"010660",0,55.320859,-2.396284
2023-11-05,"013045",0.1,54.742208,-2.378185
2023-11-05,"013336",0.2,54.774946,-2.516845
2023-11-05,"013553",0,54.820161,-2.445834
2023-11-05,"013878",0,54.871077,-2.52275
2023-11-05,"014555",0.2,54.97002,-2.500603
2023-11-05,"015313",0.2,55.010561,-2.08518
2023-11-05,"015347",0.2,54.804602,-2.221644
2023-11-05,"016140",0.2,54.960162,-2.160033
2023-11-05,"017651",2.8,55.000299,-1.68497
2023-11-05,"018777",0.8,54.860973,-1.670477
2023-11-05,"019271",3.2,55.033344,-1.614307
2023-11-05,"021028",0.8,54.938987,-1.393566
2023-11-05,"021228",0.2,54.747962,-2.235316
2023-11-05,"022163",3.8,54.761631,-1.902834
2023-11-05,"022994",1.4,54.624106,-1.870637
2023-11-05,"023164",0.4,54.610418,-1.740626
2023-11-05,"023839",7.2,54.829815,-1.807716
2023-11-05,"025394",1.2,54.894495,-1.489343
2023-11-05,"025878",1.2,54.823818,-1.36572
2023-11-05,"026090",1.8,54.760776,-1.340287
2023-11-05,"026297",2.4,54.701508,-1.198486
2023-11-05,"026644",0.2,54.656189,-2.285935
2023-11-05,"026958",0,54.683225,-2.252002
2023-11-05,"028185",0.6,54.560368,-1.983723
2023-11-05,"028502",0.6,54.504568,-2.141258
2023-11-05,"030377",0.2,54.526112,-1.506309
2023-11-05,"031555",6.8,54.469846,-1.099639
2023-11-05,"0323SO",0.2,51.246536,0.022379
2023-11-05,"032822",0.6,54.633845,-1.480219
2023-11-05,"033108NE",0,54.543358,-1.201588
2023-11-05,"034091",1.8,54.596104,-1.039588
2023-11-05,"034459",5,54.518191,-0.964175
2023-11-05,"035024NE",12.6,54.505434,-0.84558
2023-11-05,"035103",6,54.541989,-0.815179
2023-11-05,"035302",10.6,54.517093,-0.752561
2023-11-05,"035305",10,54.486239,-0.724171
2023-11-05,"035488",8.6,54.438313,-0.976984
2023-11-05,"036225",17.4,54.344552,-0.754715
2023-11-05,"036487",18,54.408361,-0.754323
2023-11-05,"036704",4.4,54.434842,-0.550006
2023-11-05,"037239",6.6,54.27325,-0.422074
2023-11-05,"037292",11.6,54.204227,-0.30358
2023-11-05,"037973",3,54.297778,-1.167931
2023-11-05,"038179",3.6,54.105159,-0.642597
2023-11-05,"038476",5.4,54.107252,-0.128568
2023-11-05,"039163",6.8,54.100377,-0.208409
2023-11-05,"039268",7.2,54.04064,-0.241524
2023-11-05,"040492",2,53.6913,-0.031959
2023-11-05,"040752",6.8,53.983799,-0.227143
2023-11-05,"041238",3,53.867134,-0.367439
2023-11-05,"043533",0,53.999217,-0.43093
2023-11-05,"046222",1.2,53.719928,-0.676248
2023-11-05,"047281",0.8,54.275194,-2.263325
2023-11-05,"047439",0.8,54.31489,-2.180572
2023-11-05,"049902",1.4,54.130296,-1.656404
2023-11-05,"051729",0.8,54.413883,-1.988402
2023-11-05,"052287",0.4,54.409101,-1.735735
2023-11-05,"054371",1.6,54.419203,-1.515299
2023-11-05,"054507",2.2,54.382707,-1.394093
2023-11-05,"054604",2.2,54.32908,-1.456389
2023-11-05,"055R0521E_TG_326",0.2,52.221039,-2.984386
2023-11-05,"056505",2.8,54.073241,-1.337477
2023-11-05,"057426",0.2,54.18467,-1.901124
2023-11-05,"058461",0.2,53.979278,-1.646973
2023-11-05,"059793",4,53.966652,-1.115089
2023-11-05,"060947",1,54.218703,-2.195488
2023-11-05,"061431",1.2,54.163943,-2.152346
2023-11-05,"062046",0.4,54.071438,-1.913617
2023-11-05,"063518",1,53.876425,-1.532241
2023-11-05,"068762",7.2,54.368186,-0.974109
2023-11-05,"070365",7,54.244415,-0.80684
2023-11-05,"073422",2.4,54.100116,-2.164345
2023-11-05,"074108",1.2,53.911448,-2.098144
2023-11-05,"074329",0.6,53.986087,-1.999194
2023-11-05,"074385",0.4,53.947438,-2.020525
2023-11-05,"0744SE",2.9,51.266892,0.857627
2023-11-05,"074924",0.4,53.829697,-1.976406
2023-11-05,"075233",0.9,53.79732,-1.924807
2023-11-05,"075497",0.6,53.815189,-1.823015
2023-11-05,"076204",2.4,53.787777,-1.627332
2023-11-05,"076413",0.6,53.83349,-1.58894
2023-11-05,"077066",1.6,53.70469,-2.135531
2023-11-05,"077256",1.2,53.798228,-2.056887
2023-11-05,"077336",1.8,53.77754,-2.084173
2023-11-05,"077800",0.4,53.636457,-2.005248
2023-11-05,"077836",0.2,53.657107,-1.925056
2023-11-05,"077952",1,53.772138,-1.90361
2023-11-05,"078530",0,53.592394,-1.929702
2023-11-05,"078772",1.2,53.552738,-1.824111
2023-11-05,"078922",0.8,53.60567,-1.766463
2023-11-05,"079621",0.3,53.698015,-1.667505
2023-11-05,"080282",3,53.679365,-1.478411
2023-11-05,"082672",0.2,53.324572,-1.539797
2023-11-05,"082732",0.6,53.352459,-1.545506
2023-11-05,"083280",0.6,53.194682,-1.434915
2023-11-05,"083534",0.4,53.250698,-1.498624
2023-11-05,"084532",1.6,53.366844,-1.351488
2023-11-05,"085322",0.8,53.571934,-1.588459
2023-11-05,"085960",2.2,53.527019,-1.385249
2023-11-05,"086575",2.4,53.591095,-1.271011
2023-11-05,"0924SE",5.6,51.251014,1.322456
2023-11-05,"0925SE",12.2,51.207877,1.383789
2023-11-05,"1023SE",1.6,51.294661,1.108973
2023-11-05,"1040",1,52.309441,-1.774803
2023-11-05,"1045",0.4,52.362576,-1.508732
2023-11-05,"1082",0.2,52.186855,-1.418519
2023-11-05,"1086",0.8,52.174506,-1.736002
2023-11-05,"1087",0,52.067173,-1.611177
2023-11-05,"1112",1.8,51.684691,-2.162673
2023-11-05,"1119",0,52.031946,-2.435056
2023-11-05,"1121",0.8,52.718322,-2.717219
2023-11-05,"1140",0.2,51.875411,-2.019556
2023-11-05,"1141",0.8,51.777374,-2.093434
2023-11-05,"1155",0.2,52.417004,-1.12584
2023-11-05,"1165",0.4,52.205609,-1.605581
2023-11-05,"1201",0.4,52.343809,-1.955178
2023-11-05,"1331",0.6,52.596394,-2.471631
2023-11-05,"1332",0.2,52.589321,-2.78744
2023-11-05,"1335",2.2,52.863499,-3.123644
2023-11-05,"1339",0.8,52.718219,-2.570654
2023-11-05,"1387",4.8,52.424304,-3.172736
2023-11-05,"1409",1.6,52.59735,-3.029712
2023-11-05,"1412",1.4,52.47914,-2.975413
2023-11-05,"1413",0.4,52.325619,-2.226643
2023-11-05,"14880",0.92,50.671665,-1.399223
2023-11-05,"1548",0.2,52.408068,-2.335847
2023-11-05,"1552",1.2,52.541438,-2.193841
2023-11-05,"1602",0,52.05292,-2.737138
2023-11-05,"1603",0.2,52.224678,-2.731196
2023-11-05,"1606",0,51.952233,-2.735485
2023-11-05,"1687",0,52.016552,-2.653481
2023-11-05,"1712",0.2,52.639137,-2.325793
2023-11-05,"1713",0.4,52.84224,-2.872181
2023-11-05,"1740",0,52.392235,-1.324715
2023-11-05,"1747",0.2,52.806646,-2.49764
2023-11-05,"1748",1.2,52.481743,-2.579368
2023-11-05,"1760",0.2,52.140634,-1.974376
2023-11-05,"1761",0.6,52.051393,-1.762976
2023-11-05,"1769",0.4,52.199933,-2.097246
2023-11-05,"1770",0.4,52.288216,-1.222206
2023-11-05,"1771",0.8,52.911156,-2.637129
2023-11-05,"1772",0.3,51.793782,-2.615455
2023-11-05,"1773",0.2,52.222319,-2.17488
2023-11-05,"1774",0.4,52.338976,-2.542273
2023-11-05,"1775",0.3,52.27751,-1.599081
2023-11-05,"1792",0.6,52.307409,-2.728158
2023-11-05,"1793",1.2,52.518531,-2.881966
2023-11-05,"1794",0,51.87509,-2.275208
2023-11-05,"1812",0,51.89986,-2.41343
2023-11-05,"1813",0.4,51.749956,-2.336734
2023-11-05,"1814",1.6,52.481443,-1.558947
2023-11-05,"1817",0,52.708345,-2.980518
2023-11-05,"1819",0.4,52.178577,-2.411624
2023-11-05,"1822SO",0.4,50.811276,0.219288
2023-11-05,"1930",0,52.080849,-2.563945
2023-11-05,"2321SO",0.4,50.83729,-0.377415
2023-11-05,"237740TP",1,51.600133,0.258985
2023-11-05,"238605TP",2.2,51.722932,0.136235
2023-11-05,"238777TP",1.4,51.736595,0.223782
2023-11-05,"238944TP",1.2,51.677024,0.235326
2023-11-05,"239258TP",1.6,51.664377,0.040933
2023-11-05,"239374TP",0.8,51.575345,0.041271
2023-11-05,"239579TP",2.1,51.527809,0.085279
2023-11-05,"240201TP",0,51.884151,-0.454782
2023-11-05,"240350TP",0,51.813497,-0.287465
2023-11-05,"240470TP",0.1,51.775264,-0.196143
2023-11-05,"240662TP",0,51.937159,-0.384591
2023-11-05,"240816TP",0.1,51.873475,-0.269208
2023-11-05,"241243TP",0.4,51.950719,-0.145455
2023-11-05,"241790TP",0.2,51.871184,-0.064476
2023-11-05,"241961TP",0.2,51.97304,-0.025147
2023-11-05,"242534TP",0.4,51.807828,-0.03963
2023-11-05,"242819TP",1,51.827809,0.054118
2023-11-05,"243045TP",0.6,51.965517,0.147752
2023-11-05,"243131TP",0.7,51.897439,0.182296
2023-11-05,"244027TP",1.2,51.769108,0.016666
2023-11-05,"244569TP",1.2,51.727077,-0.10539
2023-11-05,"245176TP",1,51.588712,-0.112596
2023-11-05,"246424TP",1.2,51.501145,-0.205547
2023-11-05,"246726TP",0.4,51.610639,-0.312441
2023-11-05,"247281TP",1.6,51.67255,-0.366544
2023-11-05,"247344TP",1,51.550032,-0.415648
2023-11-05,"247540TP",0,51.479469,-0.451216
2023-11-05,"248332TP",0.8,51.672207,-1.952948
2023-11-05,"248965TP",0.6,51.792696,-2.00792
2023-11-05,"249744TP",3.5,51.568666,-1.811661
2023-11-05,"251530TP",1.2,51.689762,-1.679516
2023-11-05,"251556TP",0.4,51.826782,-1.862825
2023-11-05,"253340TP",0.4,51.878717,-1.737736
2023-11-05,"253861TP",0.1,51.794582,-1.562775
2023-11-05,"254336TP",0.2,51.774757,-1.357157
2023-11-05,"254829TP",0.3,51.938474,-1.573015
2023-11-05,"256230TP",0.2,51.749085,-1.272057
2023-11-05,"256345TP",0.5,52.168732,-1.235988
2023-11-05,"257039TP",0.1,52.072227,-1.333928
2023-11-05,"259110TP",0.1,51.886777,-1.156503
2023-11-05,"260221TP",0.7,51.63431,-1.505077
2023-11-05,"261021TP",0.5,51.653876,-1.288038
2023-11-05,"261602TP",0.3,51.772802,-0.689041
2023-11-05,"261923TP",0.3,51.825767,-0.852925
2023-11-05,"263541TP",0.4,51.741752,-1.120101
2023-11-05,"264254TP",2.4,51.617635,-1.115281
2023-11-05,"264845TP",0,51.532367,-1.135676
2023-11-05,"265038TP",0.7,51.543602,-1.343114
2023-11-05,"265415TP",0.7,51.465368,-1.197403
2023-11-05,"266474TP_TEMPNo",0.3,51.427328,-1.724504
2023-11-05,"267661TP",0.2,51.388049,-1.53073
2023-11-05,"268103TP",2,51.53833,-1.56235
2023-11-05,"268851TP",0.3,51.462587,-1.327004
2023-11-05,"269627TP",0.2,51.345161,-1.239706
2023-11-05,"270397",0,51.44172,-0.937391
2023-11-05,"2705SO",0.8,50.759531,-0.787028
2023-11-05,"270669TP",0.1,51.292403,-1.035495
2023-11-05,"271491TP",0.1,51.330311,-0.763419
2023-11-05,"274178TP",0.3,51.667285,-0.923447
2023-11-05,"274918TP",0.1,51.440044,-0.766213
2023-11-05,"276316TP",0.8,51.718037,-0.217242
2023-11-05,"276651TP",0,51.755019,-0.285332
2023-11-05,"276956TP",0.2,51.828295,-0.446536
2023-11-05,"277407TP",0.9,51.686586,-0.341445
2023-11-05,"278744TP",0.8,51.690006,-0.530846
2023-11-05,"279941TP",0.1,51.396984,-0.540252
2023-11-05,"280826TP",0.1,51.226121,-0.774805
2023-11-05,"281186TP",2.9,51.119894,-0.851916
2023-11-05,"282781TP",0,51.256125,-0.566214
2023-11-05,"283596TP",0.3,51.341055,-0.599459
2023-11-05,"284703TP",0.2,51.178085,-0.133707
2023-11-05,"285630TP",0.1,51.288167,-0.337196
2023-11-05,"286392TP",0.3,51.400709,-0.284238
2023-11-05,"287141TP",0.4,51.362722,-0.209526
2023-11-05,"287283TP",0.1,51.449283,-0.224851
2023-11-05,"287451TP",0.1,51.308021,-0.16144
2023-11-05,"287722TP",0,51.344874,-0.103964
2023-11-05,"287864TP",0,51.380452,-0.135546
2023-11-05,"287946TP",0.1,51.415955,-0.162865
2023-11-05,"288092TP",0.4,51.4214,-0.109429
2023-11-05,"288504TP",0.4,51.349274,0.009666
2023-11-05,"289102TP",0.6,51.476541,-0.017866
2023-11-05,"290007TP",1.4,51.507135,0.134772
2023-11-05,"290200TP",0.1,51.280521,0.134285
2023-11-05,"290320",0.3,51.292886,0.195101
2023-11-05,"290578TP",0.1,51.367354,0.204407
2023-11-05,"291241TP",0.2,51.367559,0.09523
2023-11-05,"291477TP",0.5,51.458979,0.11237
2023-11-05,"294323",0,51.206865,0.129446
2023-11-05,"300001TP",0.8,51.13979,-0.960059
2023-11-05,"300874",1.8,51.373888,1.173263
2023-11-05,"3014",0,52.886657,-2.182004
2023-11-05,"3015",0.4,52.808314,-1.74405
2023-11-05,"301666",2.6,51.131926,0.967934
2023-11-05,"3025",0.2,52.701554,-2.119078
2023-11-05,"3026",0.4,52.79928,-2.275079
2023-11-05,"305111",38,51.098221,1.155768
2023-11-05,"3057",0.4,52.730505,-1.571247
2023-11-05,"3096",0.4,52.615214,-2.152813
2023-11-05,"3099",0.6,52.807639,-1.889433
2023-11-05,"3100",0.4,52.830414,-1.607371
2023-11-05,"3110",0.2,53.122311,-2.011159
2023-11-05,"3165",0.8,52.399545,-2.050654
2023-11-05,"3167",0.6,52.419334,-1.990391
2023-11-05,"3173",0.4,53.017139,-1.981319
2023-11-05,"3178",0.2,52.999107,-1.06794
2023-11-05,"3179",0.4,52.69041,-0.920654
2023-11-05,"3185",0.4,52.407451,-1.784594
2023-11-05,"3198",0.4,52.530102,-1.383041
2023-11-05,"3201",0.6,52.579333,-1.532878
2023-11-05,"3275",0.2,52.635078,-1.944539
2023-11-05,"3288",0.4,52.542109,-1.696942
2023-11-05,"3307",1.6,53.196879,-1.901908
